entity_attribute_id,entity_type_id,attribute_set_id,attribute_group_id,attribute_id,sort_order
4435,4,46,355,74,4
4437,4,46,278,80,5
4439,4,46,278,89,6
4441,4,46,278,93,7
4443,4,46,278,94,8
4445,4,46,278,96,9
4447,4,46,278,97,10
4449,4,46,278,98,11
4451,4,46,278,102,12
4453,4,46,278,108,13
4455,4,46,278,110,14
4457,4,46,278,111,15
4459,4,46,278,112,16
4461,4,46,278,113,17
4463,4,46,278,114,18
4465,4,46,278,115,19
4467,4,46,278,116,20
4469,4,46,278,117,21
4471,4,46,278,123,22
4473,4,46,278,124,23
4475,4,46,278,125,24
4477,4,46,278,127,25
4479,4,46,278,128,26
4481,4,46,278,129,27
4483,4,46,278,130,28
4485,4,46,278,131,29
4487,4,46,278,156,30
4489,4,47,279,122,1
4491,4,47,280,103,1
4493,4,47,280,104,2
4495,4,47,280,105,3
4497,4,47,280,106,4
4499,4,47,280,107,5
4501,4,47,280,109,6
4503,4,47,281,100,1
4505,4,47,281,101,2
4507,4,47,438,85,1
4509,4,47,282,86,2
4511,4,47,438,87,3
4513,4,47,282,88,4
4515,4,47,282,95,5
4517,4,47,283,82,1
4519,4,47,283,83,2
4521,4,47,397,84,3
4523,4,47,520,75,1
4525,4,47,284,90,2
4527,4,47,284,76,3
4529,4,47,284,77,4
4531,4,47,284,78,5
4533,4,47,520,79,6
4535,4,47,284,91,7
4537,4,47,284,99,8
4539,4,47,284,118,9
4541,4,47,284,119,10
4543,4,47,284,120,11
4545,4,47,284,121,12
4547,4,47,284,126,13
4549,4,47,356,71,1
4551,4,47,356,72,2
4553,4,47,356,73,3
4555,4,47,356,74,4
4557,4,47,285,80,5
4559,4,47,285,89,6
4561,4,47,285,93,7
4563,4,47,285,94,8
4565,4,47,285,96,9
4567,4,47,285,97,10
4569,4,47,285,98,11
4571,4,47,285,102,12
4573,4,47,285,108,13
4575,4,47,285,110,14
4577,4,47,285,111,15
4579,4,47,285,112,16
4581,4,47,285,113,17
4583,4,47,285,114,18
4585,4,47,285,115,19
4587,4,47,285,116,20
4589,4,47,285,117,21
4591,4,47,285,123,22
4593,4,47,285,124,23
4595,4,47,285,125,24
4597,4,47,285,127,25
4599,4,47,285,128,26
4601,4,47,285,129,27
4603,4,47,285,130,28
4605,4,47,285,131,29
4607,4,47,285,156,30
4609,4,48,286,122,1
4611,4,48,287,103,1
4613,4,48,287,104,2
4615,4,48,287,105,3
4617,4,48,287,106,4
4619,4,48,287,107,5
4621,4,48,287,109,6
4623,4,48,288,100,1
4625,4,48,288,101,2
4627,4,48,439,85,1
4629,4,48,289,86,2
4631,4,48,439,87,3
4633,4,48,289,88,4
4635,4,48,289,95,5
4637,4,48,290,82,1
4639,4,48,290,83,2
4641,4,48,398,84,3
4643,4,48,521,75,1
4645,4,48,291,90,2
4647,4,48,291,76,3
4649,4,48,291,77,4
4651,4,48,291,78,5
4653,4,48,521,79,6
4655,4,48,291,91,7
4657,4,48,291,99,8
4659,4,48,291,118,9
4661,4,48,291,119,10
4663,4,48,291,120,11
4665,4,48,291,121,12
4667,4,48,291,126,13
4669,4,48,357,71,1
4671,4,48,357,72,2
4673,4,48,357,73,3
4675,4,48,357,74,4
4677,4,48,292,80,5
4679,4,48,292,89,6
4681,4,48,292,93,7
4683,4,48,292,94,8
4685,4,48,292,96,9
4687,4,48,292,97,10
4689,4,48,292,98,11
4691,4,48,292,102,12
4693,4,48,292,108,13
4695,4,48,292,110,14
4697,4,48,292,111,15
4699,4,48,292,112,16
4701,4,48,292,113,17
4703,4,48,292,114,18
4705,4,48,292,115,19
4707,4,48,292,116,20
4709,4,48,292,117,21
4711,4,48,292,123,22
4713,4,48,292,124,23
4715,4,48,292,125,24
4717,4,48,292,127,25
4719,4,48,292,128,26
4721,4,48,292,129,27
4723,4,48,292,130,28
4725,4,48,292,131,29
4727,4,48,292,156,30
4729,4,49,293,122,1
4731,4,49,294,103,1
4733,4,49,294,104,2
4735,4,49,294,105,3
4737,4,49,294,106,4
4739,4,49,294,107,5
4741,4,49,294,109,6
4743,4,49,295,100,1
4745,4,49,295,101,2
4747,4,49,440,85,1
4749,4,49,296,86,2
4751,4,49,440,87,3
4753,4,49,296,88,4
4755,4,49,296,95,5
4757,4,49,297,82,1
4759,4,49,297,83,2
4761,4,49,399,84,3
4763,4,49,522,75,1
4765,4,49,298,90,2
4767,4,49,298,76,3
4769,4,49,298,77,4
4771,4,49,298,78,5
4773,4,49,522,79,6
4775,4,49,298,91,7
4777,4,49,298,99,8
4779,4,49,298,118,9
4781,4,49,298,119,10
4783,4,49,298,120,11
4785,4,49,298,121,12
4787,4,49,298,126,13
4789,4,49,358,71,1
4791,4,49,358,72,2
4793,4,49,358,73,3
4795,4,49,358,74,4
4797,4,49,299,80,5
4799,4,49,299,89,6
4801,4,49,299,93,7
4803,4,49,299,94,8
4805,4,49,299,96,9
4807,4,49,299,97,10
4809,4,49,299,98,11
4811,4,49,299,102,12
4813,4,49,299,108,13
4815,4,49,299,110,14
4817,4,49,299,111,15
4819,4,49,299,112,16
4821,4,49,299,113,17
4823,4,49,299,114,18
4825,4,49,299,115,19
4827,4,49,299,116,20
4829,4,49,299,117,21
4831,4,49,299,123,22
4833,4,49,299,124,23
4835,4,49,299,125,24
4837,4,49,299,127,25
4839,4,49,299,128,26
4841,4,49,299,129,27
4843,4,49,299,130,28
4845,4,49,299,131,29
4847,4,49,299,156,30
4849,4,52,300,122,1
4851,4,52,301,103,1
4853,4,52,301,104,2
4855,4,52,301,105,3
4857,4,52,301,106,4
4859,4,52,301,107,5
4861,4,52,301,109,6
4863,4,52,302,100,1
4865,4,52,302,101,2
4867,4,52,441,85,1
4869,4,52,303,86,2
4871,4,52,441,87,3
4873,4,52,303,88,4
4875,4,52,303,95,5
4877,4,52,304,82,1
4879,4,52,304,83,2
4881,4,52,400,84,3
4883,4,52,523,75,1
4885,4,52,305,90,2
4887,4,52,305,76,3
4889,4,52,305,77,4
4891,4,52,305,78,5
4893,4,52,523,79,6
4895,4,52,305,91,7
4897,4,52,305,99,8
4899,4,52,305,118,9
4901,4,52,305,119,10
4903,4,52,305,120,11
4905,4,52,305,121,12
4907,4,52,305,126,13
4909,4,52,359,71,1
4911,4,52,359,72,2
4913,4,52,359,73,3
4915,4,52,359,74,4
4917,4,52,306,80,5
4919,4,52,306,89,6
4921,4,52,306,93,7
4923,4,52,306,94,8
4925,4,52,306,96,9
4927,4,52,306,97,10
4929,4,52,306,98,11
4931,4,52,306,102,12
4933,4,52,306,108,13
4935,4,52,306,110,14
4937,4,52,306,111,15
4939,4,52,306,112,16
4941,4,52,306,113,17
4943,4,52,306,114,18
4945,4,52,306,115,19
4947,4,52,306,116,20
4949,4,52,306,117,21
4951,4,52,306,123,22
4953,4,52,306,124,23
4955,4,52,306,125,24
4957,4,52,306,127,25
4959,4,52,306,128,26
4961,4,52,306,129,27
4963,4,52,306,130,28
4965,4,52,306,131,29
4967,4,52,306,156,30
4969,4,53,307,122,1
4971,4,53,308,103,1
4973,4,53,308,104,2
4975,4,53,308,105,3
4977,4,53,308,106,4
4979,4,53,308,107,5
4981,4,53,308,109,6
4983,4,53,309,100,1
4985,4,53,309,101,2
4987,4,53,442,85,1
4989,4,53,310,86,2
4991,4,53,442,87,3
4993,4,53,310,88,4
4995,4,53,310,95,5
4997,4,53,311,82,1
4999,4,53,311,83,2
5001,4,53,401,84,3
5003,4,53,524,75,1
5005,4,53,312,90,2
5007,4,53,312,76,3
5009,4,53,312,77,4
5011,4,53,312,78,5
5013,4,53,524,79,6
5015,4,53,312,91,7
5017,4,53,312,99,8
5019,4,53,312,118,9
5021,4,53,312,119,10
5023,4,53,312,120,11
5025,4,53,312,121,12
5027,4,53,312,126,13
5029,4,53,360,71,1
5031,4,53,360,72,2
5033,4,53,360,73,3
5035,4,53,360,74,4
5037,4,53,313,80,5
5039,4,53,313,89,6
5041,4,53,313,93,7
5043,4,53,313,94,8
5045,4,53,313,96,9
5047,4,53,313,97,10
5049,4,53,313,98,11
5051,4,53,313,102,12
5053,4,53,313,108,13
5055,4,53,313,110,14
5057,4,53,313,111,15
5059,4,53,313,112,16
5061,4,53,313,113,17
5063,4,53,313,114,18
5065,4,53,313,115,19
5067,4,53,313,116,20
5069,4,53,313,117,21
5071,4,53,313,123,22
5073,4,53,313,124,23
5075,4,53,313,125,24
5077,4,53,313,127,25
5079,4,53,313,128,26
5081,4,53,313,129,27
5083,4,53,313,130,28
5085,4,53,313,131,29
5087,4,53,313,156,30
5089,4,54,314,122,1
5091,4,54,315,103,1
5093,4,54,315,104,2
5095,4,54,315,105,3
5097,4,54,315,106,4
5099,4,54,315,107,5
5101,4,54,315,109,6
5103,4,54,316,100,1
5105,4,54,316,101,2
5107,4,54,443,85,1
5109,4,54,317,86,2
5111,4,54,443,87,3
5113,4,54,317,88,4
5115,4,54,317,95,5
5117,4,54,318,82,1
5119,4,54,318,83,2
5121,4,54,402,84,3
5123,4,54,525,75,1
5125,4,54,319,90,2
5127,4,54,319,76,3
5129,4,54,319,77,4
5131,4,54,319,78,5
5133,4,54,525,79,6
5135,4,54,319,91,7
5137,4,54,319,99,8
5139,4,54,319,118,9
5141,4,54,319,119,10
5143,4,54,319,120,11
5145,4,54,319,121,12
5147,4,54,319,126,13
5149,4,54,361,71,1
5151,4,54,361,72,2
5153,4,54,361,73,3
5155,4,54,361,74,4
5157,4,54,320,80,5
5159,4,54,320,89,6
5161,4,54,320,93,7
5163,4,54,320,94,8
5165,4,54,320,96,9
5167,4,54,320,97,10
5169,4,54,320,98,11
5171,4,54,320,102,12
5173,4,54,320,108,13
5175,4,54,320,110,14
5177,4,54,320,111,15
5179,4,54,320,112,16
5181,4,54,320,113,17
5183,4,54,320,114,18
5185,4,54,320,115,19
5187,4,54,320,116,20
5189,4,54,320,117,21
5191,4,54,320,123,22
5193,4,54,320,124,23
5195,4,54,320,125,24
5197,4,54,320,127,25
5199,4,54,320,128,26
5201,4,54,320,129,27
5203,4,54,320,130,28
5205,4,54,320,131,29
5207,4,54,320,156,30
5208,4,12,321,160,5
5209,4,13,322,160,5
5210,4,14,323,160,5
5211,4,15,324,160,5
5212,4,16,325,160,5
5213,4,17,326,160,5
5214,4,18,327,160,5
5215,4,19,328,160,5
5216,4,20,329,160,5
5217,4,21,330,160,5
5218,4,22,331,160,5
5219,4,23,332,160,5
5220,4,24,333,160,5
5221,4,25,334,160,5
5222,4,26,335,160,5
5223,4,27,336,160,5
5224,4,28,337,160,5
5225,4,29,338,160,5
5226,4,30,339,160,5
5227,4,31,340,160,5
5228,4,32,341,160,5
5229,4,33,342,160,5
5230,4,34,343,160,5
5231,4,35,344,160,5
5232,4,36,345,160,5
5233,4,37,346,160,5
5234,4,38,347,160,5
5235,4,39,348,160,5
5236,4,40,349,160,5
5237,4,41,350,160,5
5239,4,43,352,160,5
5240,4,44,353,160,5
5241,4,45,354,160,5
5242,4,46,355,160,5
5243,4,47,356,160,5
5244,4,48,357,160,5
5245,4,49,358,160,5
5246,4,52,359,160,5
5247,4,53,360,160,5
5248,4,54,361,160,5
5249,4,12,321,161,6
5250,4,13,322,161,6
5251,4,14,323,161,6
5252,4,15,324,161,6
5253,4,16,325,161,6
5254,4,17,326,161,6
5255,4,18,327,161,6
5256,4,19,328,161,6
5257,4,20,329,161,6
5258,4,21,330,161,6
5259,4,22,331,161,6
5260,4,23,332,161,6
5261,4,24,333,161,6
5262,4,25,334,161,6
5263,4,26,335,161,6
5264,4,27,336,161,6
5265,4,28,337,161,6
5266,4,29,338,161,6
5267,4,30,339,161,6
5268,4,31,340,161,6
5269,4,32,341,161,6
5270,4,33,342,161,6
5271,4,34,343,161,6
5272,4,35,344,161,6
5273,4,36,345,161,6
5274,4,37,346,161,6
5275,4,38,347,161,6
5276,4,39,348,161,6
5277,4,40,349,161,6
5278,4,41,350,161,6
5280,4,43,352,161,6
5281,4,44,353,161,6
5282,4,45,354,161,6
5283,4,46,355,161,6
5284,4,47,356,161,6
5285,4,48,357,161,6
5286,4,49,358,161,6
5287,4,52,359,161,6
5288,4,53,360,161,6
5289,4,54,361,161,6
5290,4,12,362,162,1
5291,4,13,363,162,1
5292,4,14,364,162,1
5293,4,15,365,162,1
5294,4,16,366,162,1
5295,4,17,367,162,1
5296,4,18,368,162,1
5297,4,19,369,162,1
5298,4,20,370,162,1
5299,4,21,371,162,1
5300,4,22,372,162,1
5301,4,23,373,162,1
5302,4,24,374,162,1
5303,4,25,375,162,1
5304,4,26,376,162,1
5305,4,27,377,162,1
5306,4,28,378,162,1
5307,4,29,379,162,1
5308,4,30,380,162,1
5309,4,31,381,162,1
5310,4,32,382,162,1
5311,4,33,383,162,1
5312,4,34,384,162,1
5313,4,35,385,162,1
5314,4,36,386,162,1
5315,4,37,387,162,1
5316,4,38,388,162,1
5317,4,39,389,162,1
5318,4,40,390,162,1
5319,4,41,391,162,1
5321,4,43,393,162,1
5322,4,44,394,162,1
5323,4,45,395,162,1
5324,4,46,396,162,1
5325,4,47,397,162,1
5326,4,48,398,162,1
5327,4,49,399,162,1
5328,4,52,400,162,1
5329,4,53,401,162,1
5330,4,54,402,162,1
5331,4,12,362,163,4
5332,4,13,363,163,4
5333,4,14,364,163,4
5334,4,15,365,163,4
5335,4,16,366,163,4
5336,4,17,367,163,4
5337,4,18,368,163,4
5338,4,19,369,163,4
5339,4,20,370,163,4
5340,4,21,371,163,4
5341,4,22,372,163,4
5342,4,23,373,163,4
5343,4,24,374,163,4
5344,4,25,375,163,4
5345,4,26,376,163,4
5346,4,27,377,163,4
5347,4,28,378,163,4
5348,4,29,379,163,4
5349,4,30,380,163,4
5350,4,31,381,163,4
5351,4,32,382,163,4
5352,4,33,383,163,4
5353,4,34,384,163,4
5354,4,35,385,163,4
5355,4,36,386,163,4
5356,4,37,387,163,4
5357,4,38,388,163,4
5358,4,39,389,163,4
5359,4,40,390,163,4
5360,4,41,391,163,4
5362,4,43,393,163,4
5363,4,44,394,163,4
5364,4,45,395,163,4
5365,4,46,396,163,4
5366,4,47,397,163,4
5367,4,48,398,163,4
5368,4,49,399,163,4
5369,4,52,400,163,4
5370,4,53,401,163,4
5371,4,54,402,163,4
5372,4,12,444,164,1
5373,4,13,445,164,1
5374,4,14,446,164,1
5375,4,15,447,164,1
5376,4,16,448,164,1
5377,4,17,449,164,1
5378,4,18,450,164,1
5379,4,19,451,164,1
5380,4,20,452,164,1
5381,4,21,453,164,1
5382,4,22,454,164,1
5383,4,23,455,164,1
5384,4,24,456,164,1
5385,4,25,457,164,1
5386,4,26,458,164,1
5387,4,27,459,164,1
5388,4,28,460,164,1
5389,4,29,461,164,1
5390,4,30,462,164,1
5391,4,31,463,164,1
5392,4,32,464,164,1
5393,4,33,465,164,1
5394,4,34,466,164,1
5395,4,35,467,164,1
5396,4,36,468,164,1
5397,4,37,469,164,1
5398,4,38,470,164,1
5399,4,39,471,164,1
5400,4,40,472,164,1
5401,4,41,473,164,1
5403,4,43,475,164,1
5404,4,44,476,164,1
5405,4,45,477,164,1
5406,4,46,478,164,1
5407,4,47,479,164,1
5408,4,48,480,164,1
5409,4,49,481,164,1
5410,4,52,482,164,1
5411,4,53,483,164,1
5412,4,54,484,164,1
5413,4,12,485,165,2
5414,4,13,486,165,2
5415,4,14,487,165,2
5416,4,15,488,165,2
5417,4,16,489,165,2
5418,4,17,490,165,2
5419,4,18,491,165,2
5420,4,19,492,165,2
5421,4,20,493,165,2
5422,4,21,494,165,2
5423,4,22,495,165,2
5424,4,23,496,165,2
5425,4,24,497,165,2
5426,4,25,498,165,2
5427,4,26,499,165,2
5428,4,27,500,165,2
5429,4,28,501,165,2
5430,4,29,502,165,2
5431,4,30,503,165,2
5432,4,31,504,165,2
5433,4,32,505,165,2
5434,4,33,506,165,2
5435,4,34,507,165,2
5436,4,35,508,165,2
5437,4,36,509,165,2
5438,4,37,510,165,2
5439,4,38,511,165,2
5440,4,39,512,165,2
5441,4,40,513,165,2
5442,4,41,514,165,2
5444,4,43,516,165,2
5445,4,44,517,165,2
5446,4,45,518,165,2
5447,4,46,519,165,2
5448,4,47,520,165,2
5449,4,48,521,165,2
5450,4,49,522,165,2
5451,4,52,523,165,2
5452,4,53,524,165,2
5453,4,54,525,165,2
5454,4,12,485,166,7
5455,4,13,486,166,7
5456,4,14,487,166,7
5457,4,15,488,166,7
5458,4,16,489,166,7
5459,4,17,490,166,7
5460,4,18,491,166,7
5461,4,19,492,166,7
5462,4,20,493,166,7
5463,4,21,494,166,7
5464,4,22,495,166,7
5465,4,23,496,166,7
5466,4,24,497,166,7
5467,4,25,498,166,7
5468,4,26,499,166,7
5469,4,27,500,166,7
5470,4,28,501,166,7
5471,4,29,502,166,7
5472,4,30,503,166,7
5473,4,31,504,166,7
5474,4,32,505,166,7
5475,4,33,506,166,7
5476,4,34,507,166,7
5477,4,35,508,166,7
5478,4,36,509,166,7
5479,4,37,510,166,7
5480,4,38,511,166,7
5481,4,39,512,166,7
5482,4,40,513,166,7
5483,4,41,514,166,7
5485,4,43,516,166,7
5486,4,44,517,166,7
5487,4,45,518,166,7
5488,4,46,519,166,7
5489,4,47,520,166,7
5490,4,48,521,166,7
5491,4,49,522,166,7
5492,4,52,523,166,7
5493,4,53,524,166,7
5494,4,54,525,166,7
5495,4,12,485,167,8
5496,4,13,486,167,8
5497,4,14,487,167,8
5498,4,15,488,167,8
5499,4,16,489,167,8
5500,4,17,490,167,8
5501,4,18,491,167,8
5502,4,19,492,167,8
5503,4,20,493,167,8
5504,4,21,494,167,8
5505,4,22,495,167,8
5506,4,23,496,167,8
5507,4,24,497,167,8
5508,4,25,498,167,8
5509,4,26,499,167,8
5510,4,27,500,167,8
5511,4,28,501,167,8
5512,4,29,502,167,8
5513,4,30,503,167,8
5514,4,31,504,167,8
5515,4,32,505,167,8
5516,4,33,506,167,8
5517,4,34,507,167,8
5518,4,35,508,167,8
5519,4,36,509,167,8
5520,4,37,510,167,8
5521,4,38,511,167,8
5522,4,39,512,167,8
5523,4,40,513,167,8
5524,4,41,514,167,8
5526,4,43,516,167,8
5527,4,44,517,167,8
5528,4,45,518,167,8
5529,4,46,519,167,8
5530,4,47,520,167,8
5531,4,48,521,167,8
5532,4,49,522,167,8
5533,4,52,523,167,8
5534,4,53,524,167,8
5535,4,54,525,167,8
5536,4,12,526,226,1
5537,4,13,527,226,1
5538,4,14,528,226,1
5539,4,15,529,226,1
5540,4,16,530,226,1
5541,4,17,531,226,1
5542,4,18,532,226,1
5543,4,19,533,226,1
5544,4,20,534,226,1
5545,4,21,535,226,1
5546,4,22,536,226,1
5547,4,23,537,226,1
5548,4,24,538,226,1
5549,4,25,539,226,1
5550,4,26,540,226,1
5551,4,27,541,226,1
5552,4,28,542,226,1
5553,4,29,543,226,1
5554,4,30,544,226,1
5555,4,31,545,226,1
5556,4,32,546,226,1
5557,4,33,547,226,1
5558,4,34,548,226,1
5559,4,35,549,226,1
5560,4,36,550,226,1
5561,4,37,551,226,1
5562,4,38,552,226,1
5563,4,39,553,226,1
5564,4,40,554,226,1
5565,4,41,555,226,1
5567,4,43,557,226,1
5568,4,44,558,226,1
5569,4,45,559,226,1
5570,4,46,560,226,1
5571,4,47,561,226,1
5572,4,49,562,226,1
5573,4,52,563,226,1
5574,4,53,564,226,1
5575,4,54,565,226,1
5576,4,12,526,169,2
5577,4,13,527,169,2
5578,4,14,528,169,2
5579,4,15,529,169,2
5580,4,16,530,169,2
5581,4,17,531,169,2
5582,4,18,532,169,2
5583,4,19,533,169,2
5584,4,20,534,169,2
5585,4,21,535,169,2
5586,4,22,536,169,2
5587,4,23,537,169,2
5588,4,24,538,169,2
5589,4,25,539,169,2
5590,4,26,540,169,2
5591,4,27,541,169,2
5592,4,28,542,169,2
5593,4,29,543,169,2
5594,4,30,544,169,2
5595,4,31,545,169,2
5596,4,32,546,169,2
5597,4,33,547,169,2
5598,4,34,548,169,2
5599,4,35,549,169,2
5600,4,36,550,169,2
5601,4,37,551,169,2
5602,4,38,552,169,2
5603,4,39,553,169,2
5604,4,40,554,169,2
5605,4,41,555,169,2
5607,4,43,557,169,2
5608,4,44,558,169,2
5609,4,45,559,169,2
5610,4,46,560,169,2
5611,4,47,561,169,2
5612,4,49,562,169,2
5613,4,52,563,169,2
5614,4,53,564,169,2
5615,4,54,565,169,2
5616,4,12,566,170,1
5617,4,13,567,170,1
5618,4,14,568,170,1
5619,4,15,569,170,1
5620,4,16,570,170,1
5621,4,17,571,170,1
5622,4,18,572,170,1
5623,4,19,573,170,1
5624,4,20,574,170,1
5625,4,21,575,170,1
5626,4,22,576,170,1
5627,4,23,577,170,1
5628,4,24,578,170,1
5629,4,25,579,170,1
5630,4,26,580,170,1
5631,4,27,581,170,1
5632,4,28,582,170,1
5633,4,29,583,170,1
5634,4,30,584,170,1
5635,4,31,585,170,1
5636,4,32,586,170,1
5637,4,33,587,170,1
5638,4,34,588,170,1
5639,4,35,589,170,1
5640,4,36,590,170,1
5641,4,37,591,170,1
5642,4,38,592,170,1
5643,4,39,593,170,1
5644,4,41,594,170,1
5646,4,46,596,170,1
5647,4,49,597,170,1
5648,4,53,598,170,1
5649,4,54,599,170,1
5650,4,30,584,171,2
5651,4,31,585,171,2
5652,4,30,584,172,3
5653,4,31,585,172,3
5654,4,14,568,173,2
5655,4,15,569,173,2
5656,4,16,570,173,2
5657,4,17,571,173,2
5658,4,18,572,173,2
5659,4,19,573,173,2
5660,4,20,574,173,2
5661,4,21,575,173,2
5662,4,22,576,173,2
5663,4,23,577,173,2
5664,4,24,578,173,2
5665,4,25,579,173,2
5666,4,30,584,173,4
5667,4,31,585,173,4
5668,4,49,597,173,2
5669,4,54,599,173,2
5670,4,14,568,174,3
5671,4,15,569,174,3
5672,4,16,570,174,3
5673,4,17,571,174,3
5674,4,18,572,174,3
5675,4,19,573,174,3
5676,4,20,574,174,3
5677,4,21,575,174,3
5678,4,22,576,174,3
5679,4,23,577,174,3
5680,4,24,578,174,3
5681,4,25,579,174,3
5682,4,30,584,174,5
5683,4,31,585,174,5
5684,4,49,597,174,3
5685,4,54,599,174,3
5686,4,14,568,175,4
5687,4,15,569,175,4
5688,4,16,570,175,4
5689,4,17,571,175,4
5690,4,18,572,175,4
5691,4,19,573,175,4
5692,4,20,574,175,4
5693,4,21,575,175,4
5694,4,22,576,175,4
5695,4,23,577,175,4
5696,4,24,578,175,4
5697,4,25,579,175,4
5698,4,30,584,175,6
5699,4,31,585,175,6
5700,4,49,597,175,4
5701,4,54,599,175,4
5702,4,29,583,176,2
5703,4,40,600,176,1
5704,4,29,583,177,3
5705,4,40,600,177,2
5706,4,14,568,178,5
5707,4,15,569,178,5
5708,4,16,570,178,5
5709,4,17,571,178,5
5710,4,18,572,178,5
5711,4,19,573,178,5
5712,4,20,574,178,5
5713,4,21,575,178,5
5714,4,22,576,178,5
5715,4,23,577,178,5
5716,4,24,578,178,5
5717,4,25,579,178,5
5718,4,29,583,178,4
5719,4,40,600,178,3
5720,4,49,597,178,5
5721,4,54,599,178,5
5722,4,14,568,179,6
5723,4,15,569,179,6
5724,4,16,570,179,6
5725,4,17,571,179,6
5726,4,18,572,179,6
5727,4,19,573,179,6
5728,4,20,574,179,6
5729,4,21,575,179,6
5730,4,22,576,179,6
5731,4,23,577,179,6
5732,4,24,578,179,6
5733,4,25,579,179,6
5734,4,29,583,179,5
5735,4,49,597,179,6
5736,4,54,599,179,6
5737,4,14,568,180,7
5738,4,15,569,180,7
5739,4,16,570,180,7
5740,4,17,571,180,7
5741,4,18,572,180,7
5742,4,19,573,180,7
5743,4,20,574,180,7
5744,4,21,575,180,7
5745,4,22,576,180,7
5746,4,23,577,180,7
5747,4,24,578,180,7
5748,4,25,579,180,7
5749,4,29,583,180,6
5750,4,40,600,180,4
5751,4,49,597,180,7
5752,4,54,599,180,7
5753,4,12,566,181,2
5754,4,13,567,181,2
5755,4,26,580,181,2
5756,4,27,581,181,2
5757,4,28,582,181,2
5758,4,29,583,181,7
5759,4,33,587,181,2
5760,4,34,588,181,2
5761,4,35,589,181,2
5762,4,36,590,181,2
5763,4,37,591,181,2
5764,4,38,592,181,2
5765,4,39,593,181,2
5766,4,12,566,182,3
5767,4,13,567,182,3
5768,4,26,580,182,3
5769,4,27,581,182,3
5770,4,28,582,182,3
5771,4,29,583,182,8
5772,4,33,587,182,3
5773,4,34,588,182,3
5774,4,35,589,182,3
5775,4,36,590,182,3
5776,4,37,591,182,3
5777,4,38,592,182,3
5778,4,39,593,182,3
5779,4,12,566,183,4
5780,4,13,567,183,4
5781,4,26,580,183,4
5782,4,27,581,183,4
5783,4,28,582,183,4
5784,4,29,583,183,9
5785,4,33,587,183,4
5786,4,34,588,183,4
5787,4,35,589,183,4
5788,4,36,590,183,4
5789,4,37,591,183,4
5790,4,38,592,183,4
5791,4,39,593,183,4
5792,4,12,566,184,5
5793,4,13,567,184,5
5794,4,26,580,184,5
5795,4,27,581,184,5
5796,4,28,582,184,5
5797,4,29,583,184,10
5798,4,33,587,184,5
5799,4,34,588,184,5
5800,4,35,589,184,5
5801,4,36,590,184,5
5802,4,37,591,184,5
5803,4,38,592,184,5
5804,4,39,593,184,5
5805,4,27,581,187,6
5806,4,28,582,187,6
5807,4,29,583,187,11
5808,4,27,581,188,7
5809,4,28,582,188,7
5810,4,29,583,188,12
5811,4,27,581,189,8
5812,4,28,582,189,8
5813,4,29,583,189,13
5814,4,27,581,190,9
5815,4,28,582,190,9
5816,4,29,583,190,14
5817,4,27,581,191,10
5818,4,28,582,191,10
5819,4,29,583,191,15
5820,4,32,586,192,2
5821,4,32,586,193,3
5822,4,32,586,194,4
5823,4,14,601,195,1
5824,4,15,602,195,1
5825,4,16,603,195,1
5826,4,17,604,195,1
5827,4,18,605,195,1
5828,4,19,606,195,1
5829,4,20,607,195,1
5830,4,21,608,195,1
5831,4,22,609,195,1
5832,4,23,610,195,1
5833,4,24,611,195,1
5834,4,25,612,195,1
5835,4,28,613,195,1
5836,4,29,614,195,1
5837,4,30,615,195,1
5838,4,31,616,195,1
5839,4,40,617,195,1
5840,4,41,618,195,1
5842,4,49,620,195,1
5843,4,54,621,195,1
5844,4,12,622,196,1
5845,4,13,623,196,1
5846,4,14,601,196,2
5847,4,15,602,196,2
5848,4,16,603,196,2
5849,4,17,604,196,2
5850,4,18,605,196,2
5851,4,19,606,196,2
5852,4,20,607,196,2
5853,4,21,608,196,2
5854,4,22,609,196,2
5855,4,23,610,196,2
5856,4,24,611,196,2
5857,4,25,612,196,2
5858,4,26,624,196,1
5859,4,27,625,196,1
5860,4,28,613,196,2
5861,4,29,614,196,2
5862,4,30,615,196,2
5863,4,31,616,196,2
5864,4,33,626,196,1
5865,4,34,627,196,1
5866,4,35,628,196,1
5867,4,36,629,196,1
5868,4,37,630,196,1
5869,4,38,631,196,1
5870,4,39,632,196,1
5871,4,40,617,196,2
5872,4,41,618,196,2
5874,4,44,633,196,1
5875,4,45,634,196,1
5876,4,49,620,196,2
5877,4,54,621,196,2
5878,4,12,622,197,2
5879,4,13,623,197,2
5880,4,14,601,197,3
5881,4,15,602,197,3
5882,4,16,603,197,3
5883,4,17,604,197,3
5884,4,18,605,197,3
5885,4,19,606,197,3
5886,4,20,607,197,3
5887,4,21,608,197,3
5888,4,22,609,197,3
5889,4,23,610,197,3
5890,4,24,611,197,3
5891,4,25,612,197,3
5892,4,26,624,197,2
5893,4,27,625,197,2
5894,4,28,613,197,3
5895,4,29,614,197,3
5896,4,33,626,197,2
5897,4,34,627,197,2
5898,4,35,628,197,2
5899,4,36,629,197,2
5900,4,37,630,197,2
5901,4,38,631,197,2
5902,4,39,632,197,2
5903,4,44,633,197,2
5904,4,49,620,197,3
5905,4,54,621,197,3
5906,4,12,622,198,3
