item_id,product_id,stock_id,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,"low_stock_date",notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided
2388,2132,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2389,2133,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2390,2134,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2391,2135,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2392,2136,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2393,2137,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2394,2138,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2395,2139,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2396,2140,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2397,2141,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2398,2142,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2399,2143,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2400,2144,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2401,2145,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2402,2146,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2403,2147,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2404,2148,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2405,2149,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2406,2150,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2407,2151,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2408,2152,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2409,2153,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2410,2154,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2411,2155,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2412,2156,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:55:00",,1,1,1,1,1,0.0000,1,0,0
2413,2157,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2414,2158,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2415,2159,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2416,2160,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2417,2161,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2418,2162,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2419,2163,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:55:21",,1,1,1,1,1,0.0000,1,0,0
2420,2164,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:55:21",,1,1,1,1,1,0.0000,1,0,0
2421,2165,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2422,2166,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2423,2167,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2424,2168,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2425,2169,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2426,2170,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2427,2171,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2428,2172,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2429,2173,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2430,2174,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2431,2175,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2432,2176,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2433,2177,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2434,2178,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2435,2179,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2436,2180,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2437,2181,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2438,2182,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2439,2183,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2440,2184,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2441,2185,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2442,2186,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2443,2187,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2444,2188,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2445,2189,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2446,2190,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2447,2191,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2448,2192,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2449,2193,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2450,2194,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2451,2195,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2452,2196,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2453,2197,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2454,2198,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2455,2199,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2456,2200,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2457,2201,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2458,2202,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2459,2203,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2460,2204,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2461,2205,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2462,2206,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2463,2207,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2464,2208,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2465,2209,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2466,2210,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2467,2211,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2468,2212,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2469,2213,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2470,2214,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2471,2215,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2472,2216,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2473,2217,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2474,2218,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2475,2219,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2476,2220,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2477,2221,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2478,2222,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2479,2223,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2480,2224,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2481,2225,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2482,2226,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2483,2227,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2484,2228,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2485,2229,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2486,2230,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2487,2231,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2488,2232,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2489,2233,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2490,2234,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2491,2235,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2492,2236,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2493,2237,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2494,2238,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2495,2239,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2496,2240,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2497,2241,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2498,2242,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2499,2243,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2500,2244,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2501,2245,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2502,2246,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2503,2247,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2504,2248,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2505,2249,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2506,2250,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2507,2251,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
2508,2252,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2509,2253,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2510,2254,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2511,2255,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2512,2256,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2513,2257,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2514,2258,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2515,2259,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2516,2260,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2517,2261,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2518,2262,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2519,2263,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2520,2264,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2521,2265,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2522,2266,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2523,2267,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2524,2268,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2525,2269,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2526,2270,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2527,2271,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2528,2272,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2529,2273,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2530,2274,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2531,2275,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2532,2276,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2533,2277,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2534,2278,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2535,2279,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2536,2280,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2537,2281,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2538,2282,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2539,2283,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2540,2284,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2541,2285,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2542,2286,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2543,2287,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2544,2288,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2545,2289,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2546,2290,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2547,2291,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2548,2292,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2549,2293,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2550,2294,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2551,2295,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2552,2296,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2553,2297,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2554,2298,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2555,2299,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2556,2300,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2557,2301,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2558,2302,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2559,2303,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2560,2304,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2561,2305,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2562,2306,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2563,2307,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2564,2308,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2565,2309,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2566,2310,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2567,2311,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2568,2312,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2569,2313,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2570,2314,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2571,2315,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2572,2316,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2573,2317,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2574,2318,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2575,2319,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2576,2320,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2577,2321,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2578,2322,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2579,2323,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2580,2324,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2581,2325,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2582,2326,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2583,2327,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2584,2328,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2585,2329,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2586,2330,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2587,2331,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2588,2332,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2589,2333,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2590,2334,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2591,2335,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2592,2336,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2593,2337,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2594,2338,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2595,2339,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2596,2340,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2597,2341,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
2598,2342,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,0,1,0,1,0.0000,1,0,0
