value_id,store_id,"label",position,disabled
485566,1,,1,1
485567,0,,0,0
485567,1,,2,1
485568,0,,0,0
485568,1,,3,1
485569,0,,0,0
485569,1,,4,0
485570,0,,0,0
485570,1,,5,0
485571,0,,0,0
485571,1,,6,0
485572,0,,0,0
485572,1,,7,0
485573,0,,0,0
485573,1,,8,0
485574,0,,0,0
485574,1,,1,1
485575,0,,0,0
485575,1,,2,1
485576,0,,0,0
485576,1,,3,1
485577,0,,0,0
485577,1,,4,0
485578,0,,0,0
485578,1,,5,0
485579,0,,0,0
485579,1,,6,0
485580,0,,0,0
485580,1,,7,0
485581,0,,0,0
485581,1,,1,1
485582,0,,0,0
485582,1,,2,1
485583,0,,0,0
485583,1,,3,1
485584,0,,0,0
485584,1,,4,0
485585,0,,0,0
485585,1,,5,0
485586,0,,0,0
485586,1,,6,0
485587,0,,0,0
485587,1,,7,0
485588,0,,0,0
485588,1,,1,1
485589,0,,0,0
485589,1,,2,1
485590,0,,0,0
485590,1,,3,1
485591,0,,0,0
485591,1,,4,0
485592,0,,0,0
485592,1,,5,0
485593,0,,0,0
485593,1,,6,0
485594,0,,0,0
485594,1,,7,0
485595,0,,0,0
485595,1,,1,1
485596,0,,0,0
485596,1,,2,1
485597,0,,0,0
485597,1,,3,1
485598,0,,0,0
485598,1,,4,0
485599,0,,0,0
485599,1,,5,0
485600,0,,0,0
485600,1,,6,0
485601,0,,0,0
485601,1,,7,0
485602,0,,0,0
485602,1,,1,1
485603,0,,0,0
485603,1,,2,1
485604,0,,0,0
485604,1,,3,1
485605,0,,0,0
485605,1,,4,0
485606,0,,0,0
485606,1,,5,0
485607,0,,0,0
485607,1,,6,0
485608,0,,0,0
485608,1,,7,0
485609,0,,0,0
485609,1,,1,1
485610,0,,0,0
485610,1,,2,1
485611,0,,0,0
485611,1,,3,1
485612,0,,0,0
485612,1,,4,0
485613,0,,0,0
485613,1,,5,0
485614,0,,0,0
485614,1,,6,0
485615,0,,0,0
485615,1,,1,1
485616,0,,0,0
485616,1,,2,1
485617,0,,0,0
485617,1,,3,1
485618,0,,0,0
485618,1,,4,0
485619,0,,0,0
485619,1,,5,0
485620,0,,0,0
485620,1,,6,0
485621,0,,0,0
485621,1,,1,1
485622,0,,0,0
485622,1,,2,1
485623,0,,0,0
485623,1,,3,1
485624,0,,0,0
485624,1,,4,0
485625,0,,0,0
485625,1,,5,0
485626,0,,0,0
485626,1,,6,0
485627,0,,0,0
485627,1,,1,1
485628,0,,0,0
485628,1,,2,1
485629,0,,0,0
485629,1,,3,1
485630,0,,0,0
485630,1,,4,0
485631,0,,0,0
485631,1,,5,0
485632,0,,0,0
485632,1,,6,0
485633,0,,0,0
485633,1,,1,1
485634,0,,0,0
485634,1,,2,1
485635,0,,0,0
485635,1,,3,1
485636,0,,0,0
485636,1,,4,0
485637,0,,0,0
485637,1,,5,0
485638,0,,0,0
485638,1,,6,0
485639,0,,0,0
485639,1,,7,0
485640,0,,0,0
485640,1,,1,1
485641,0,,0,0
485641,1,,2,1
485642,0,,0,0
485642,1,,3,1
485643,0,,0,0
485643,1,,4,0
485644,0,,0,0
485644,1,,5,0
485645,0,,0,0
485645,1,,6,0
485646,0,,0,0
485646,1,,7,0
485647,0,,0,0
485647,1,,1,1
485648,0,,0,0
485648,1,,2,1
485649,0,,0,0
485649,1,,3,1
485650,0,,0,0
485650,1,,4,0
485651,0,,0,0
485651,1,,5,0
485652,0,,0,0
485652,1,,6,0
485653,0,,0,0
485653,1,,7,0
485654,0,,0,0
485654,1,,1,1
485655,0,,0,0
485655,1,,2,1
485656,0,,0,0
485656,1,,3,1
485657,0,,0,0
485657,1,,4,0
485658,0,,0,0
485658,1,,5,0
485659,0,,0,0
485659,1,,6,0
485660,0,,0,0
485660,1,,7,0
485661,0,,0,0
485661,1,,1,1
485662,0,,0,0
485662,1,,2,1
485663,0,,0,0
485663,1,,3,1
485664,0,,0,0
485664,1,,4,0
485665,0,,0,0
485665,1,,5,0
485666,0,,0,0
485666,1,,6,0
485667,0,,0,0
485667,1,,1,1
485668,0,,0,0
485668,1,,2,1
485669,0,,0,0
485669,1,,3,1
485670,0,,0,0
485670,1,,4,0
485671,0,,0,0
485671,1,,5,0
485672,0,,0,0
485672,1,,6,0
485673,0,,0,0
485673,1,,1,1
485674,0,,0,0
485674,1,,2,1
485675,0,,0,0
485675,1,,3,1
485676,0,,0,0
485676,1,,4,0
485677,0,,0,0
485677,1,,5,0
485678,0,,0,0
485678,1,,6,0
485679,0,,0,0
485679,1,,1,1
485680,0,,0,0
485680,1,,2,1
485681,0,,0,0
485681,1,,3,1
485682,0,,0,0
485682,1,,4,0
485683,0,,0,0
485683,1,,5,0
485684,0,,0,0
485684,1,,6,0
485685,0,,0,0
485685,1,,1,1
485686,0,,0,0
485686,1,,2,1
485687,0,,0,0
485687,1,,3,1
485688,0,,0,0
485688,1,,4,0
485689,0,,0,0
485689,1,,5,0
485690,0,,0,0
485690,1,,6,0
485691,0,,0,0
485691,1,,1,1
485692,0,,0,0
485692,1,,2,1
485693,0,,0,0
485693,1,,3,1
485694,0,,0,0
485694,1,,4,0
485695,0,,0,0
485695,1,,5,0
485696,0,,0,0
485696,1,,6,0
485697,0,,0,0
485697,1,,1,1
485698,0,,0,0
485698,1,,2,1
485699,0,,0,0
485699,1,,3,1
485700,0,,0,0
485700,1,,4,0
485701,0,,0,0
485701,1,,5,0
485702,0,,0,0
485702,1,,6,0
485703,0,,0,0
485703,1,,1,1
485704,0,,0,0
485704,1,,2,1
485705,0,,0,0
485705,1,,3,1
485706,0,,0,0
485706,1,,4,0
485707,0,,0,0
485707,1,,5,0
485708,0,,0,0
485708,1,,6,0
485709,0,,0,0
485709,1,,1,1
485710,0,,0,0
485710,1,,2,1
485711,0,,0,0
485711,1,,3,1
485712,0,,0,0
485712,1,,4,0
485713,0,,0,0
485713,1,,5,0
485714,0,,0,0
485714,1,,6,0
485715,0,,0,0
485715,1,,7,0
485716,0,,0,0
485716,1,,1,1
485717,0,,0,0
485717,1,,2,1
485718,0,,0,0
485718,1,,3,1
485719,0,,0,0
485719,1,,4,0
485720,0,,0,0
485720,1,,5,0
485721,0,,0,0
485721,1,,6,0
485722,0,,0,0
485722,1,,7,0
485723,0,,0,0
485723,1,,1,1
485724,0,,0,0
485724,1,,2,1
485725,0,,0,0
485725,1,,3,1
485726,0,,0,0
485726,1,,4,0
485727,0,,0,0
485727,1,,5,0
485728,0,,0,0
485728,1,,6,0
485729,0,,0,0
485729,1,,7,0
485730,0,,0,0
485730,1,,1,1
485731,0,,0,0
485731,1,,2,1
485732,0,,0,0
485732,1,,3,1
485733,0,,0,0
485733,1,,4,0
485734,0,,0,0
485734,1,,5,0
485735,0,,0,0
485735,1,,6,0
485736,0,,0,0
485736,1,,7,0
485737,0,,0,0
485737,1,,1,1
485738,0,,0,0
485738,1,,2,1
485739,0,,0,0
485739,1,,3,1
485740,0,,0,0
485740,1,,4,0
485741,0,,0,0
485741,1,,5,0
485742,0,,0,0
485742,1,,6,0
485743,0,,0,0
485743,1,,7,0
485744,0,,0,0
485744,1,,8,0
485745,0,,0,0
485745,1,,1,1
485746,0,,0,0
485746,1,,2,1
485747,0,,0,0
485747,1,,3,1
485748,0,,0,0
485748,1,,4,0
485749,0,,0,0
485749,1,,5,0
485750,0,,0,0
485750,1,,6,0
485751,0,,0,0
485751,1,,7,0
485752,0,,0,0
485752,1,,8,0
485753,0,,0,0
485753,1,,1,1
485754,0,,0,0
485754,1,,2,1
485755,0,,0,0
485755,1,,3,1
485756,0,,0,0
485756,1,,4,0
485757,0,,0,0
485757,1,,5,0
485758,0,,0,0
485758,1,,6,0
485759,0,,0,0
485759,1,,7,0
485760,0,,0,0
485760,1,,8,0
485761,0,,0,0
485761,1,,1,1
485762,0,,0,0
485762,1,,2,1
485763,0,,0,0
485763,1,,3,1
485764,0,,0,0
485764,1,,4,0
485765,0,,0,0
485765,1,,5,0
485766,0,,0,0
485766,1,,6,0
485767,0,,0,0
485767,1,,7,0
485768,0,,0,0
485768,1,,8,0
485769,0,,0,0
485769,1,,1,1
485770,0,,0,0
485770,1,,2,1
485771,0,,0,0
485771,1,,3,1
485772,0,,0,0
485772,1,,4,0
485773,0,,0,0
485773,1,,5,0
485774,0,,0,0
485774,1,,6,0
485775,0,,0,0
485775,1,,7,0
485776,0,,0,0
485776,1,,8,0
485777,0,,0,0
485777,1,,1,1
485778,0,,0,0
485778,1,,2,1
485779,0,,0,0
485779,1,,3,1
485780,0,,0,0
485780,1,,4,0
485781,0,,0,0
485781,1,,5,0
485782,0,,0,0
485782,1,,6,0
485783,0,,0,0
485783,1,,7,0
485784,0,,0,0
485784,1,,8,0
485785,0,,0,0
485785,1,,1,1
485786,0,,0,0
485786,1,,2,1
485787,0,,0,0
485787,1,,3,1
485788,0,,0,0
485788,1,,4,0
485789,0,,0,0
485789,1,,5,0
485790,0,,0,0
485790,1,,6,0
485791,0,,0,0
485791,1,,7,0
485792,0,,0,0
485792,1,,1,1
485793,0,,0,0
485793,1,,2,1
485794,0,,0,0
485794,1,,3,1
485795,0,,0,0
485795,1,,4,0
485796,0,,0,0
485796,1,,5,0
485797,0,,0,0
485797,1,,6,0
485798,0,,0,0
485798,1,,7,0
485799,0,,0,0
485799,1,,1,1
485800,0,,0,0
485800,1,,2,1
485801,0,,0,0
485801,1,,3,1
485802,0,,0,0
485802,1,,4,0
485803,0,,0,0
485803,1,,5,0
485804,0,,0,0
485804,1,,6,0
485805,0,,0,0
485805,1,,7,0
485806,0,,0,0
485806,1,,1,1
485807,0,,0,0
485807,1,,2,1
485808,0,,0,0
485808,1,,3,1
485809,0,,0,0
485809,1,,4,0
485810,0,,0,0
485810,1,,5,0
485811,0,,0,0
485811,1,,6,0
485812,0,,0,0
485812,1,,7,0
485813,0,,0,0
485813,1,,1,1
485814,0,,0,0
485814,1,,2,1
485815,0,,0,0
485815,1,,3,1
485816,0,,0,0
485816,1,,4,0
485817,0,,0,0
485817,1,,5,0
485818,0,,0,0
485818,1,,6,0
485819,0,,0,0
485819,1,,7,0
485820,0,,0,0
485820,1,,1,1
485821,0,,0,0
485821,1,,2,1
485822,0,,0,0
485822,1,,3,1
485823,0,,0,0
485823,1,,4,0
485824,0,,0,0
485824,1,,5,0
485825,0,,0,0
485825,1,,6,0
485826,0,,0,0
485826,1,,7,0
485827,0,,0,0
485827,1,,1,1
485828,0,,0,0
485828,1,,2,1
485829,0,,0,0
485829,1,,3,1
485830,0,,0,0
485830,1,,4,0
485831,0,,0,0
485831,1,,5,0
485832,0,,0,0
485832,1,,6,0
485833,0,,0,0
485833,1,,7,0
485834,0,,0,0
485834,1,,8,0
485835,0,,0,0
485835,1,,1,1
485836,0,,0,0
485836,1,,2,1
485837,0,,0,0
485837,1,,3,1
485838,0,,0,0
485838,1,,4,0
485839,0,,0,0
485839,1,,5,0
485840,0,,0,0
485840,1,,6,0
485841,0,,0,0
485841,1,,7,0
485842,0,,0,0
485842,1,,8,0
485843,0,,0,0
485843,1,,1,1
485844,0,,0,0
485844,1,,2,1
485845,0,,0,0
485845,1,,3,1
485846,0,,0,0
485846,1,,4,0
485847,0,,0,0
485847,1,,5,0
485848,0,,0,0
485848,1,,6,0
485849,0,,0,0
485849,1,,7,0
485850,0,,0,0
485850,1,,8,0
485851,0,,0,0
485851,1,,1,1
485852,0,,0,0
485852,1,,2,1
485853,0,,0,0
485853,1,,3,1
485854,0,,0,0
485854,1,,4,0
485855,0,,0,0
485855,1,,5,0
485856,0,,0,0
485856,1,,6,0
485857,0,,0,0
485857,1,,7,0
485858,0,,0,0
485858,1,,8,0
485859,0,,0,0
485859,1,,1,1
485860,0,,0,0
485860,1,,2,1
485861,0,,0,0
485861,1,,3,1
485862,0,,0,0
485862,1,,4,0
485863,0,,0,0
485863,1,,5,0
485864,0,,0,0
485864,1,,6,0
485865,0,,0,0
485865,1,,7,0
485866,0,,0,0
485866,1,,8,0
485867,0,,0,0
485867,1,,1,1
485868,0,,0,0
485868,1,,2,1
485869,0,,0,0
485869,1,,3,1
485870,0,,0,0
485870,1,,4,0
485871,0,,0,0
485871,1,,5,0
485872,0,,0,0
485872,1,,6,0
485873,0,,0,0
485873,1,,7,0
485874,0,,0,0
485874,1,,8,0
485875,0,,0,0
485875,1,,1,1
485876,0,,0,0
485876,1,,2,1
485877,0,,0,0
485877,1,,3,1
485878,0,,0,0
485878,1,,4,0
485879,0,,0,0
485879,1,,5,0
485880,0,,0,0
485880,1,,6,0
485881,0,,0,0
485881,1,,7,0
485882,0,,0,0
485882,1,,1,1
485883,0,,0,0
485883,1,,2,1
485884,0,,0,0
485884,1,,3,1
485885,0,,0,0
485885,1,,4,0
485886,0,,0,0
485886,1,,5,0
485887,0,,0,0
485887,1,,6,0
485888,0,,0,0
485888,1,,7,0
485889,0,,0,0
485889,1,,1,1
485890,0,,0,0
485890,1,,2,1
485891,0,,0,0
485891,1,,3,1
485892,0,,0,0
485892,1,,4,0
485893,0,,0,0
485893,1,,5,0
485894,0,,0,0
485894,1,,6,0
485895,0,,0,0
485895,1,,7,0
485896,0,,0,0
485896,1,,1,1
485897,0,,0,0
485897,1,,2,1
485898,0,,0,0
485898,1,,3,1
485899,0,,0,0
485899,1,,4,0
485900,0,,0,0
485900,1,,5,0
485901,0,,0,0
485901,1,,6,0
485902,0,,0,0
485902,1,,7,0
485903,0,,0,0
485903,1,,1,1
485904,0,,0,0
485904,1,,2,1
485905,0,,0,0
485905,1,,3,1
485906,0,,0,0
485906,1,,4,0
485907,0,,0,0
485907,1,,5,0
485908,0,,0,0
485908,1,,6,0
485909,0,,0,0
485909,1,,7,0
485910,0,,0,0
485910,1,,1,1
485911,0,,0,0
485911,1,,2,1
485912,0,,0,0
485912,1,,3,1
485913,0,,0,0
485913,1,,4,0
485914,0,,0,0
485914,1,,5,0
485915,0,,0,0
485915,1,,6,0
485916,0,,0,0
485916,1,,7,0
485917,0,,0,0
485917,1,,1,1
485918,0,,0,0
485918,1,,2,1
485919,0,,0,0
485919,1,,3,1
485920,0,,0,0
485920,1,,4,0
485921,0,,0,0
485921,1,,5,0
485922,0,,0,0
485922,1,,6,0
485923,0,,0,0
485923,1,,7,0
485924,0,,0,0
485924,1,,1,1
485925,0,,0,0
485925,1,,2,1
485926,0,,0,0
485926,1,,3,1
485927,0,,0,0
485927,1,,4,0
485928,0,,0,0
485928,1,,5,0
485929,0,,0,0
485929,1,,6,0
485930,0,,0,0
485930,1,,7,0
485931,0,,0,0
485931,1,,1,1
485932,0,,0,0
485932,1,,2,1
485933,0,,0,0
485933,1,,3,1
485934,0,,0,0
485934,1,,4,0
485935,0,,0,0
485935,1,,5,0
485936,0,,0,0
485936,1,,6,0
485937,0,,0,0
485937,1,,7,0
485938,0,,0,0
485938,1,,1,1
485939,0,,0,0
485939,1,,2,1
485940,0,,0,0
485940,1,,3,1
485941,0,,0,0
485941,1,,4,0
485942,0,,0,0
485942,1,,5,0
485943,0,,0,0
485943,1,,6,0
485944,0,,0,0
485944,1,,7,0
485945,0,,0,0
485945,1,,1,1
485946,0,,0,0
485946,1,,2,1
485947,0,,0,0
485947,1,,3,1
485948,0,,0,0
485948,1,,4,0
485949,0,,0,0
485949,1,,5,0
485950,0,,0,0
485950,1,,6,0
485951,0,,0,0
485951,1,,7,0
485952,0,,0,0
485952,1,,1,1
485953,0,,0,0
485953,1,,2,1
485954,0,,0,0
485954,1,,3,1
485955,0,,0,0
485955,1,,4,0
485956,0,,0,0
485956,1,,5,0
485957,0,,0,0
485957,1,,6,0
485958,0,,0,0
485958,1,,7,0
485959,0,,0,0
485959,1,,1,1
485960,0,,0,0
485960,1,,2,1
485961,0,,0,0
485961,1,,3,1
485962,0,,0,0
485962,1,,4,0
485963,0,,0,0
485963,1,,5,0
485964,0,,0,0
485964,1,,6,0
485965,0,,0,0
485965,1,,7,0
485966,0,,0,0
485966,1,,1,1
485967,0,,0,0
485967,1,,2,1
485968,0,,0,0
485968,1,,3,1
485969,0,,0,0
485969,1,,4,0
485970,0,,0,0
485970,1,,5,0
485971,0,,0,0
485971,1,,6,0
485972,0,,0,0
485972,1,,7,0
485973,0,,0,0
485973,1,,1,1
485974,0,,0,0
485974,1,,2,1
485975,0,,0,0
485975,1,,3,1
485976,0,,0,0
485976,1,,4,0
485977,0,,0,0
485977,1,,5,0
485978,0,,0,0
485978,1,,6,0
485979,0,,0,0
485979,1,,7,0
485980,0,,0,0
485980,1,,1,1
485981,0,,0,0
485981,1,,2,1
485982,0,,0,0
485982,1,,3,1
485983,0,,0,0
485983,1,,4,0
485984,0,,0,0
485984,1,,5,0
485985,0,,0,0
485985,1,,6,0
485986,0,,0,0
485986,1,,7,0
485987,0,,0,0
485987,1,,1,1
485988,0,,0,0
485988,1,,2,1
485989,0,,0,0
485989,1,,3,1
485990,0,,0,0
485990,1,,4,0
485991,0,,0,0
485991,1,,5,0
485992,0,,0,0
485992,1,,6,0
485993,0,,0,0
485993,1,,7,0
485994,0,,0,0
485994,1,,1,1
485995,0,,0,0
485995,1,,2,1
485996,0,,0,0
485996,1,,3,1
485997,0,,0,0
485997,1,,4,0
485998,0,,0,0
485998,1,,5,0
485999,0,,0,0
485999,1,,6,0
486000,0,,0,0
486000,1,,7,0
486001,0,,0,0
486001,1,,1,1
486002,0,,0,0
486002,1,,2,1
486003,0,,0,0
486003,1,,3,1
486004,0,,0,0
486004,1,,4,0
486005,0,,0,0
486005,1,,5,0
486006,0,,0,0
486006,1,,6,0
486007,0,,0,0
486007,1,,7,0
486008,0,,0,0
486008,1,,1,1
486009,0,,0,0
486009,1,,2,1
486010,0,,0,0
486010,1,,3,1
486011,0,,0,0
486011,1,,4,0
486012,0,,0,0
486012,1,,5,0
486013,0,,0,0
486013,1,,6,0
486014,0,,0,0
486014,1,,7,0
486015,0,,0,0
486015,1,,1,1
486016,0,,0,0
486016,1,,2,1
486017,0,,0,0
486017,1,,3,1
486018,0,,0,0
486018,1,,4,0
486019,0,,0,0
486019,1,,5,0
486020,0,,0,0
486020,1,,6,0
486021,0,,0,0
486021,1,,7,0
486022,0,,0,0
486022,1,,1,1
486023,0,,0,0
486023,1,,2,1
486024,0,,0,0
486024,1,,3,1
486025,0,,0,0
486025,1,,4,0
486026,0,,0,0
486026,1,,5,0
486027,0,,0,0
486027,1,,6,0
486028,0,,0,0
486028,1,,7,0
486029,0,,0,0
486029,1,,1,1
486030,0,,0,0
486030,1,,2,1
486031,0,,0,0
486031,1,,3,1
486032,0,,0,0
486032,1,,4,0
486033,0,,0,0
486033,1,,1,1
486034,0,,0,0
486034,1,,2,1
486035,0,,0,0
486035,1,,3,1
486036,0,,0,0
486036,1,,4,0
486037,0,,0,0
486037,1,,1,1
486038,0,,0,0
486038,1,,2,1
486039,0,,0,0
486039,1,,3,1
486040,0,,0,0
486040,1,,4,0
486041,0,,0,0
486041,1,,1,1
486042,0,,0,0
486042,1,,2,1
486043,0,,0,0
486043,1,,3,1
486044,0,,0,0
486044,1,,1,1
486045,0,,0,0
486045,1,,2,1
486046,0,,0,0
486046,1,,3,1
486047,0,,0,0
486047,1,,1,1
486048,0,,0,0
486048,1,,2,1
486049,0,,0,0
486049,1,,3,1
486184,0,,0,0
486184,1,,1,1
486185,0,,0,0
486185,1,,2,1
486186,0,,0,0
486186,1,,3,1
486187,0,,0,0
486187,1,,1,1
486188,0,,0,0
486188,1,,2,1
486189,0,,0,0
486189,1,,3,1
486190,0,,0,0
486190,1,,1,1
486191,0,,0,0
486191,1,,2,1
486192,0,,0,0
486192,1,,3,1
486193,0,,0,0
486193,1,,1,1
486194,0,,0,0
486194,1,,2,1
486195,0,,0,0
486195,1,,3,1
486196,0,,0,0
486196,1,,1,1
486197,0,,0,0
486197,1,,2,1
486198,0,,0,0
486198,1,,3,1
486199,0,,0,0
486199,1,,1,1
486200,0,,0,0
486200,1,,2,1
486201,0,,0,0
486201,1,,3,1
486202,0,,0,0
486202,1,,1,1
486203,0,,0,0
486203,1,,2,1
486204,0,,0,0
486204,1,,3,1
486205,0,,0,0
486205,1,,1,1
486206,0,,0,0
486206,1,,2,1
486207,0,,0,0
486207,1,,3,1
486208,0,,0,0
486208,1,,4,0
486209,0,,0,0
486209,1,,5,0
486210,0,,0,0
486210,1,,1,1
486211,0,,0,0
486211,1,,2,1
486212,0,,0,0
486212,1,,3,1
486213,0,,0,0
486213,1,,4,0
486214,0,,0,0
486214,1,,5,0
486215,0,,0,0
486215,1,,1,1
486216,0,,0,0
486216,1,,2,1
486217,0,,0,0
486217,1,,3,1
486218,0,,0,0
486218,1,,4,0
486219,0,,0,0
486219,1,,5,0
486220,0,,0,0
486220,1,,1,1
486221,0,,0,0
486221,1,,2,1
486222,0,,0,0
486222,1,,3,1
486223,0,,0,0
486223,1,,1,1
486224,0,,0,0
486224,1,,2,1
486225,0,,0,0
486225,1,,3,1
486226,0,,0,0
486226,1,,1,1
486227,0,,0,0
486227,1,,2,1
486228,0,,0,0
486228,1,,3,1
486229,0,,0,0
486229,1,,1,1
486230,0,,0,0
486230,1,,2,1
486231,0,,0,0
486231,1,,3,1
486232,0,,0,0
486232,1,,1,1
486233,0,,0,0
486233,1,,2,1
486234,0,,0,0
486234,1,,3,1
486235,0,,0,0
486235,1,,4,0
486236,0,,0,0
486236,1,,5,0
486237,0,,0,0
486237,1,,1,1
486238,0,,0,0
486238,1,,2,1
486239,0,,0,0
486239,1,,3,1
486240,0,,0,0
486240,1,,4,0
486241,0,,0,0
486241,1,,5,0
486242,0,,0,0
486242,1,,1,1
486243,0,,0,0
486243,1,,2,1
486244,0,,0,0
486244,1,,3,1
486245,0,,0,0
486245,1,,4,0
486246,0,,0,0
486246,1,,5,0
486247,0,,0,0
486247,1,,1,1
486248,0,,0,0
486248,1,,2,1
486249,0,,0,0
486249,1,,3,1
486250,0,,0,0
486250,1,,4,0
486251,0,,0,0
486251,1,,5,0
486252,0,,0,0
486252,1,,1,1
486253,0,,0,0
486253,1,,2,1
486254,0,,0,0
486254,1,,3,1
486255,0,,0,0
486255,1,,4,0
486256,0,,0,0
486256,1,,5,0
486257,0,,0,0
486257,1,,1,1
486258,0,,0,0
486258,1,,2,1
486259,0,,0,0
486259,1,,3,1
486260,0,,0,0
486260,1,,4,0
486261,0,,0,0
486261,1,,5,0
486262,0,,0,0
486262,1,,1,1
486263,0,,0,0
486263,1,,2,1
486264,0,,0,0
486264,1,,3,1
486265,0,,0,0
486265,1,,4,0
486266,0,,0,0
486266,1,,5,0
486267,0,,0,0
486267,1,,1,1
486268,0,,0,0
486268,1,,2,1
486269,0,,0,0
486269,1,,3,1
486270,0,,0,0
486270,1,,4,0
486271,0,,0,0
486271,1,,5,0
486272,0,,0,0
486272,1,,1,1
486273,0,,0,0
486273,1,,2,1
486274,0,,0,0
486274,1,,3,1
486275,0,,0,0
486275,1,,4,0
486276,0,,0,0
486276,1,,5,0
486277,0,,0,0
486277,1,,1,1
486278,0,,0,0
486278,1,,2,1
486279,0,,0,0
486279,1,,3,1
486280,0,,0,0
486280,1,,4,0
486281,0,,0,0
486281,1,,5,0
486282,0,,0,0
486282,1,,1,1
486283,0,,0,0
486283,1,,2,1
486284,0,,0,0
486284,1,,3,1
486285,0,,0,0
486285,1,,4,0
486286,0,,0,0
486286,1,,5,0
486287,0,,0,0
486287,1,,1,1
486288,0,,0,0
486288,1,,2,1
486289,0,,0,0
486289,1,,3,1
486290,0,,0,0
486290,1,,1,1
486291,0,,0,0
486291,1,,2,1
486292,0,,0,0
486292,1,,3,1
486293,0,,0,0
486293,1,,1,1
486294,0,,0,0
486294,1,,2,1
486295,0,,0,0
486295,1,,3,1
486296,0,,0,0
486296,1,,1,1
486297,0,,0,0
486297,1,,2,1
486298,0,,0,0
486298,1,,3,1
486299,0,,0,0
486299,1,,1,1
486300,0,,0,0
486300,1,,2,1
486301,0,,0,0
486301,1,,3,1
486302,0,,0,0
486302,1,,4,0
486303,0,,0,0
486303,1,,5,0
486304,0,,0,0
486304,1,,6,0
486305,0,,0,0
486305,1,,1,1
486306,0,,0,0
486306,1,,2,1
486307,0,,0,0
486307,1,,3,1
486308,0,,0,0
486308,1,,4,0
486309,0,,0,0
486309,1,,5,0
486310,0,,0,0
486310,1,,6,0
486311,0,,0,0
486311,1,,1,1
486312,0,,0,0
486312,1,,2,1
486313,0,,0,0
486313,1,,3,1
486314,0,,0,0
486314,1,,4,0
486315,0,,0,0
486315,1,,5,0
486316,0,,0,0
486316,1,,6,0
486317,0,,0,0
486317,1,,1,1
486318,0,,0,0
486318,1,,2,1
486319,0,,0,0
486319,1,,3,1
486320,0,,0,0
486320,1,,4,0
486321,0,,0,0
486321,1,,5,0
486322,0,,0,0
486322,1,,6,0
486323,0,,0,0
486323,1,,1,1
486324,0,,0,0
486324,1,,2,1
486325,0,,0,0
486325,1,,3,1
486326,0,,0,0
486326,1,,4,0
486327,0,,0,0
486327,1,,5,0
486328,0,,0,0
486328,1,,1,1
486329,0,,0,0
486329,1,,2,1
486330,0,,0,0
486330,1,,3,1
486331,0,,0,0
486331,1,,4,0
486332,0,,0,0
486332,1,,5,0
486333,0,,0,0
486333,1,,1,1
486334,0,,0,0
486334,1,,2,1
486335,0,,0,0
486335,1,,3,1
486336,0,,0,0
486336,1,,4,0
486337,0,,0,0
486337,1,,5,0
486338,0,,0,0
486338,1,,1,1
486339,0,,0,0
486339,1,,2,1
486340,0,,0,0
486340,1,,3,1
486341,0,,0,0
486341,1,,4,0
486342,0,,0,0
486342,1,,5,0
486343,0,,0,0
486343,1,,1,1
486344,0,,0,0
486344,1,,2,1
486345,0,,0,0
486345,1,,3,1
486346,0,,0,0
486346,1,,4,0
486347,0,,0,0
486347,1,,5,0
486348,0,,0,0
486348,1,,1,1
486349,0,,0,0
486349,1,,2,1
486350,0,,0,0
486350,1,,3,1
486351,0,,0,0
486351,1,,4,0
486352,0,,0,0
486352,1,,5,0
486353,0,,0,0
486353,1,,1,1
486354,0,,0,0
486354,1,,2,1
486355,0,,0,0
486355,1,,3,1
486356,0,,0,0
486356,1,,4,0
486357,0,,0,0
486357,1,,5,0
486358,0,,0,0
486358,1,,1,1
486359,0,,0,0
486359,1,,2,1
486360,0,,0,0
486360,1,,3,1
486361,0,,0,0
486361,1,,4,0
486362,0,,0,0
486362,1,,5,0
486363,0,,0,0
486363,1,,1,1
486364,0,,0,0
486364,1,,2,1
486365,0,,0,0
486365,1,,3,1
486366,0,,0,0
486366,1,,4,0
486367,0,,0,0
486367,1,,5,0
486368,0,,0,0
486368,1,,1,1
486369,0,,0,0
486369,1,,2,1
486370,0,,0,0
486370,1,,3,1
486371,0,,0,0
486371,1,,4,0
486372,0,,0,0
486372,1,,5,0
486373,0,,0,0
486373,1,,1,1
486374,0,,0,0
486374,1,,2,1
486375,0,,0,0
486375,1,,3,1
486376,0,,0,0
486376,1,,4,0
486377,0,,0,0
486377,1,,5,0
486378,0,,0,0
486378,1,,1,1
486379,0,,0,0
486379,1,,2,1
486380,0,,0,0
486380,1,,3,1
486381,0,,0,0
486381,1,,4,0
486382,0,,0,0
486382,1,,5,0
486383,0,,0,0
486383,1,,1,1
486384,0,,0,0
486384,1,,2,1
486385,0,,0,0
486385,1,,3,1
486386,0,,0,0
486386,1,,4,0
486387,0,,0,0
486387,1,,5,0
486388,0,,0,0
486388,1,,1,1
486389,0,,0,0
486389,1,,2,1
486390,0,,0,0
486390,1,,3,1
486391,0,,0,0
486391,1,,4,0
486392,0,,0,0
486392,1,,5,0
486393,0,,0,0
486393,1,,1,1
486394,0,,0,0
486394,1,,2,1
486395,0,,0,0
486395,1,,3,1
486396,0,,0,0
486396,1,,4,0
486397,0,,0,0
486397,1,,5,0
486398,0,,0,0
486398,1,,1,1
486399,0,,0,0
